data_date,biz_top4_ship_total,biz_Rio_ratio,biz_BHP_ratio,biz_FMG_ratio,biz_Vale_ratio,biz_inv_discharge_ratio,biz_util_change,biz_util_MA7,biz_util_MA30,biz_util_trend,biz_ore_daily_return,biz_ore_vol_30d,biz_steel_ore_spread,biz_steel_ore_ratio,biz_profit_change,biz_profit_MA7,biz_scrap_spread,biz_scrap_arrive,biz_arrival_change_7d,biz_au_ship_change_7d
data_date,四大矿山发运总量,Rio占四大矿山比,BHP占四大矿山比,FMG占四大矿山比,Vale占四大矿山比,库存_疏港量比率,产能利用率日度变化,产能利用率MA7,产能利用率MA30,产能利用率趋势,铁矿石日度收益率,铁矿石30日波动率,普钢_铁矿石价差,普钢_铁矿石比价,高炉利润日度变化,高炉利润MA7,废钢铁水价差,废钢到货量,到港量7日变化,澳洲发货7日变化
2019/4/8,,,,,,1.000000,0.000000,83.712860,82.050667,1.020258,0.021567,0.010486,4072.149902,44.201252,,,-79.000000,,3.000000,483.799988
2019/4/9,,,,,,1.000000,0.000000,84.008568,82.162003,1.022475,-0.014428,0.010975,4113.620117,45.280087,,,-51.000000,,3.000000,483.799988
2019/4/10,,,,,,1.000000,0.000000,84.304283,82.273331,1.024685,0.000538,0.010543,4112.089844,45.239807,,,-56.000000,,3.000000,483.799988
2019/4/11,,,,,,1.000000,0.000000,84.599998,82.384666,1.026890,0.013448,0.010340,4110.339844,44.634182,,,-58.000000,,3.000000,483.799988
2019/4/12,,,,,,,2.290000,84.927139,82.572334,1.028518,0.004883,0.010193,4108.330078,44.400909,,,-128.000000,,-4.000000,
2019/4/13,,,,,,1.000000,0.000000,85.254288,82.760002,1.030139,0.000000,0.009964,4108.330078,44.400909,,,-128.000000,,-4.000000,129.199997
2019/4/14,,,,,,1.000000,0.000000,85.581429,82.960670,1.031590,0.000000,0.009981,4108.330078,44.400909,,,-128.000000,,-4.000000,129.199997
2019/4/15,,,,,,1.000000,0.000000,85.908569,83.161331,1.033035,-0.000106,0.009983,4129.520020,44.629372,,,-125.000000,,-4.000000,129.199997
2019/4/16,,,,,,1.000000,0.000000,86.235718,83.362000,1.034473,-0.009086,0.010216,4141.060059,45.152470,,,-125.000000,,-4.000000,129.199997
2019/4/17,,,,,,1.000000,0.000000,86.562859,83.562668,1.035903,-0.009916,0.010474,4136.470215,45.545231,,,-135.000000,,-4.000000,129.199997
2019/4/18,,,,,,1.000000,0.000000,86.889999,83.763336,1.037327,-0.003338,0.010469,4125.029785,45.570827,,,-145.000000,,-4.000000,129.199997
2019/4/19,,,,,,,1.510000,87.105713,84.014336,1.036796,0.000000,0.010002,4117.379883,45.488167,,,-149.000000,,7.000000,234.300003
2019/4/20,,,,,,1.000000,0.000000,87.321426,84.265335,1.036268,0.000000,0.010013,4117.379883,45.488167,,,-149.000000,,7.000000,234.300003
2019/4/21,,,,,,1.000000,0.000000,87.537140,84.483330,1.036147,0.000000,0.010011,4117.379883,45.488167,,,-149.000000,,7.000000,234.300003
2019/4/22,,,,,,1.000000,0.000000,87.752853,84.701332,1.036027,0.003025,0.009999,4146.370117,45.666271,,,-138.000000,,7.000000,234.300003
2019/4/23,,,,,,1.000000,0.000000,87.968575,84.919334,1.035908,0.004955,0.009994,4142.240234,45.401756,,,-131.000000,,7.000000,234.300003
2019/4/24,,,,,,1.000000,0.000000,88.184288,85.137337,1.035789,-0.003216,0.010024,4129.859863,45.411873,,,-132.000000,,7.000000,234.300003
2019/4/25,,,,,,1.000000,0.000000,88.400002,85.355331,1.035671,-0.000860,0.010044,4125.229980,45.400280,,,-134.000000,,7.000000,234.300003
2019/4/26,,,,,,1.000000,0.530000,88.475716,85.591003,1.033703,0.002691,0.010024,4125.149902,45.280270,,,-135.000000,,4.000000,-250.300003
2019/4/27,,,,,,1.000000,0.000000,88.551430,85.826668,1.031747,0.000000,0.010023,4125.149902,45.280270,,,-135.000000,,4.000000,-250.300003
2019/4/28,,,,,,1.000000,0.000000,88.627144,86.040001,1.030069,0.000000,0.010028,4126.200195,45.291542,,,-135.000000,,4.000000,-250.300003
2019/4/29,,,,,,1.000000,0.000000,88.702858,86.253334,1.028399,-0.000322,0.010031,4126.799805,45.312252,,,-135.000000,,4.000000,-250.300003
2019/4/30,,,,,,1.000000,0.000000,88.778572,86.466667,1.026738,0.001181,0.010022,4139.500000,45.396183,,,-113.000000,,4.000000,-250.300003
2019/5/1,,,,,,1.000000,0.000000,88.854286,86.680000,1.025084,0.005899,0.009442,4138.950195,45.129971,,,-113.000000,,4.000000,-250.300003
2019/5/2,,,,,,1.000000,0.000000,88.930000,86.893333,1.023439,0.000640,0.008584,4138.890137,45.101120,,,-113.000000,,4.000000,-250.300003
2019/5/3,,,,,,1.000000,0.440000,88.992859,87.121330,1.021482,0.003836,0.006494,4138.529785,44.928776,,,-113.000000,,-9.000000,189.199997
2019/5/4,,,,,,1.000000,0.000000,89.055717,87.349335,1.019535,0.000000,0.006439,4138.529785,44.928776,,,-113.000000,,-9.000000,189.199997
2019/5/5,,,,,,1.000000,0.000000,89.118568,87.508331,1.018401,0.000000,0.006321,4148.950195,45.039379,,,-104.000000,,-9.000000,189.199997
2019/5/6,,,,,,1.000000,0.000000,89.181427,87.667336,1.017271,-0.008916,0.006560,4144.910156,45.392311,,,-104.000000,,-9.000000,189.199997
2019/5/7,,,,,,1.000000,0.000000,89.244286,87.826332,1.016145,0.015101,0.007086,4146.149902,44.744987,,,-107.000000,,-9.000000,189.199997
2019/5/8,,,,,,1.000000,0.000000,89.307144,87.985336,1.015023,-0.007175,0.006067,4144.129883,45.039639,,,-75.000000,,-9.000000,189.199997
2019/5/9,,,,,,1.000000,0.000000,89.370003,88.144333,1.013905,0.000425,0.005425,4126.470215,44.833332,,,-84.000000,,-9.000000,189.199997
2019/5/10,,,,,,1.000000,-0.480000,89.301430,88.287331,1.011486,0.011579,0.005793,4121.140137,44.275650,,,-84.000000,,3.000000,-167.300003
2019/5/11,,,,,,1.000000,0.000000,89.232857,88.430336,1.009075,0.000000,0.005280,4121.140137,44.275650,,,-84.000000,,3.000000,-167.300003
2019/5/12,,,,,,1.000000,0.000000,89.164284,88.497002,1.007540,0.000000,0.005211,4121.140137,44.275650,,,-84.000000,,3.000000,-167.300003
2019/5/13,,,,,,1.000000,0.000000,89.095711,88.563667,1.006007,-0.008191,0.005432,4108.859863,44.503017,,,-41.000000,,3.000000,-167.300003
2019/5/14,,,,,,1.000000,0.000000,89.027145,88.630333,1.004477,-0.010270,0.005743,4083.830078,44.686672,,,-41.000000,,3.000000,-167.300003
2019/5/15,,,,,,1.000000,0.000000,88.958572,88.696999,1.002949,0.012409,0.006201,4074.879883,44.056637,,,-11.000000,,3.000000,-167.300003
2019/5/16,,,,,,1.000000,0.000000,88.889999,88.763664,1.001423,0.015638,0.006581,4079.780029,43.444653,,,-6.000000,,3.000000,-167.300003
2019/5/17,,,,,,1.000000,0.270000,88.928574,88.839333,1.001005,0.016646,0.006865,4084.459961,42.797585,,,19.000000,,-3.000000,169.300003
2019/5/18,,,,,,1.000000,0.000000,88.967140,88.915001,1.000586,0.000000,0.006807,4084.459961,42.797585,,,19.000000,,-3.000000,169.300003
2019/5/19,,,,,,1.000000,0.000000,89.005714,88.940331,1.000735,0.000000,0.006807,4084.459961,42.797585,,,19.000000,,-3.000000,169.300003
2019/5/20,,,,,,1.000000,0.000000,89.044289,88.965668,1.000884,0.000921,0.006801,4081.560059,42.729477,,,58.000000,,-3.000000,169.300003
2019/5/21,,,,,,1.000000,0.000000,89.082855,88.990997,1.001032,0.000818,0.006795,4085.919922,42.739914,,,61.000000,,-3.000000,169.300003
2019/5/22,,,,,,1.000000,0.000000,89.121429,89.016335,1.001181,0.006947,0.006855,4102.520020,42.620373,,,68.000000,,-3.000000,169.300003
2019/5/23,,,,,,1.000000,0.000000,89.160004,89.041664,1.001329,0.001319,0.006833,4099.370117,42.533638,,,83.000000,,-3.000000,169.300003
2019/5/24,,,,,,,0.390000,89.215714,89.080002,1.001523,-0.001013,0.006788,4093.000000,42.511158,,,89.000000,,-2.000000,-84.099998
2019/5/25,,,,,,1.000000,0.000000,89.271431,89.118332,1.001718,0.000000,0.006777,4093.000000,42.511158,,,89.000000,,-2.000000,-84.099998
2019/5/26,,,,,,1.000000,0.000000,89.327141,89.139000,1.002111,0.000000,0.006786,4093.000000,42.511158,,,89.000000,,-2.000000,-84.099998
2019/5/27,,,,,,1.000000,0.000000,89.382858,89.159668,1.002503,0.009128,0.006900,4084.899902,42.054272,,,133.000000,,-2.000000,-84.099998
2019/5/28,,,,,,1.000000,0.000000,89.438568,89.180336,1.002896,-0.000905,0.006912,4076.590088,42.007847,,,144.000000,,-2.000000,-84.099998
2019/5/29,,,,,,1.000000,0.000000,89.494286,89.200996,1.003288,-0.003722,0.006983,4066.350098,42.057655,,,151.000000,,-2.000000,-84.099998
2019/5/30,,,,,,1.000000,0.000000,89.550003,89.221664,1.003680,-0.000404,0.006996,4060.770020,42.017879,,,148.000000,,-2.000000,-84.099998
2019/5/31,,,,,,1.000000,0.230000,89.582855,89.250000,1.003729,-0.002424,0.007002,4048.459961,41.992912,,,145.000000,,7.000000,173.100006
2019/6/1,,,,,,1.000000,0.000000,89.615715,89.278336,1.003779,0.000000,0.007006,4048.459961,41.992912,,,145.000000,,7.000000,173.100006
2019/6/2,,,,,,1.000000,0.000000,89.648575,89.292000,1.003993,0.000000,0.007001,4048.459961,41.992912,,,145.000000,,7.000000,173.100006
2019/6/3,,,,,,1.000000,0.000000,89.681427,89.305664,1.004208,-0.022985,0.008316,4029.199951,42.757694,,,137.000000,,7.000000,173.100006
2019/6/4,,,,,,1.000000,0.000000,89.714287,89.319336,1.004422,0.018344,0.008906,4005.860107,41.767963,,,118.000000,,7.000000,173.100006
2019/6/5,,,,,,1.000000,0.000000,89.747147,89.333000,1.004636,-0.000509,0.008699,4006.620117,41.796455,,,134.000000,,7.000000,173.100006
2019/6/6,,,,,,1.000000,0.000000,89.779999,89.346664,1.004850,-0.007229,0.008467,3996.120117,41.985847,,,137.000000,,7.000000,173.100006
2019/6/7,,,,,,1.000000,0.730000,89.884285,89.384666,1.005589,-0.000308,0.008331,3996.149902,41.998768,,,137.000000,,-4.000000,-142.000000
2019/6/8,,,,,,1.000000,0.000000,89.988571,89.422668,1.006328,0.000000,0.008333,3996.149902,41.998768,,,137.000000,,-4.000000,-142.000000
2019/6/9,,,,,,1.000000,0.000000,90.092857,89.476669,1.006887,0.000000,0.008100,3996.149902,41.998768,,,137.000000,,-4.000000,-142.000000
2019/6/10,,,,,,1.000000,0.000000,90.197144,89.530670,1.007444,0.019185,0.008764,3976.679932,41.031006,,,127.000000,,-4.000000,-142.000000
2019/6/11,,,,,,1.000000,0.000000,90.301430,89.584663,1.008001,0.044695,0.011787,3968.919922,39.243591,,,145.000000,,-4.000000,-142.000000
2019/6/12,,,,,,1.000000,0.000000,90.405716,89.638664,1.008557,-0.002698,0.011650,3989.030029,39.541351,,,168.000000,,-4.000000,-142.000000
2019/6/13,,,,,,1.000000,0.000000,90.510002,89.692665,1.009113,0.028889,0.012275,3967.360107,38.255703,,,171.000000,,-4.000000,-142.000000
2019/6/14,,,,,,1.000000,0.070000,90.519997,89.749001,1.008591,-0.008545,0.012401,3962.729980,38.532959,,,198.000000,,-5.000000,73.300003
2019/6/15,,,,,,1.000000,0.000000,90.529999,89.805336,1.008069,0.000000,0.012210,3962.729980,38.532959,,,198.000000,,-5.000000,73.300003
2019/6/16,,,,,,1.000000,0.000000,90.540001,89.852669,1.007650,0.000000,0.011954,3962.729980,38.532959,,,198.000000,,-5.000000,73.300003
2019/6/17,,,,,,1.000000,0.000000,90.550003,89.900002,1.007230,-0.005967,0.012049,3938.830078,38.530537,,,211.000000,,-5.000000,73.300003
2019/6/18,,,,,,1.000000,0.000000,90.559998,89.947334,1.006811,0.018294,0.012379,3917.239990,37.654251,,,156.000000,,-5.000000,73.300003
2019/6/19,,,,,,1.000000,0.000000,90.570000,89.994667,1.006393,0.009825,0.012432,3925.179932,37.371201,,,186.000000,,-5.000000,73.300003
2019/6/20,,,,,,1.000000,0.000000,90.580002,90.042000,1.005975,0.012324,0.012528,3930.110107,36.973545,,,186.000000,,-5.000000,73.300003
2019/6/21,,,,,,1.000000,-0.470000,90.512856,90.073669,1.004876,0.002288,0.012516,3930.110107,36.891415,,,213.000000,,2.000000,-97.599998
2019/6/22,,,,,,1.000000,0.000000,90.445717,90.105331,1.003778,0.000000,0.012527,3930.110107,36.891415,,,213.000000,,2.000000,-97.599998
2019/6/23,,,,,,1.000000,0.000000,90.378571,90.124001,1.002825,0.000000,0.012515,3930.110107,36.891415,,,213.000000,,2.000000,-97.599998
2019/6/24,,,,,,1.000000,0.000000,90.311432,90.142670,1.001872,-0.002374,0.012546,3977.550049,37.411114,,,200.000000,,2.000000,-97.599998
2019/6/25,,,,,,1.000000,0.000000,90.244286,90.161331,1.000920,-0.004669,0.012620,3996.110107,37.752598,,,178.000000,,2.000000,-97.599998
2019/6/26,,,,,,1.000000,0.000000,90.177139,90.180000,0.999968,0.002943,0.012572,3995.540039,37.639523,,,152.000000,,2.000000,-97.599998
2019/6/27,,,,,,1.000000,0.000000,90.110001,90.198669,0.999017,0.000183,0.012562,4007.610107,37.743469,,,162.000000,,2.000000,-97.599998
2019/6/28,,,,,,1.000000,-0.610000,90.022858,90.196999,0.998069,0.001009,0.012502,3999.100098,37.628502,,,176.000000,,1.000000,201.500000
2019/6/29,,,,,,1.000000,0.000000,89.935715,90.195335,0.997122,0.000000,0.012498,3999.100098,37.628502,,,176.000000,,1.000000,201.500000
2019/6/30,,,,,,1.000000,0.000000,89.848572,90.185997,0.996259,0.000000,0.012467,3999.100098,37.628502,,,176.000000,,1.000000,201.500000
2019/7/1,,,,,,1.000000,0.000000,89.761429,90.176666,0.995395,,0.012671,,,,,119.000000,,1.000000,201.500000
2019/7/2,,,,,,1.000000,0.000000,89.674286,90.167336,0.994532,,0.012885,4039.550049,33.855225,,,168.000000,,1.000000,201.500000
2019/7/3,,,,,,1.000000,0.000000,89.587143,90.157997,0.993668,0.011061,0.011841,4022.040039,33.354919,,,165.000000,,1.000000,201.500000
2019/7/4,,,,,,1.000000,0.000000,89.500000,90.148666,0.992804,-0.026064,0.012898,4018.820068,34.194183,,,163.000000,,1.000000,201.500000
2019/7/5,,,,,,1.000000,,89.500000,90.161377,0.992665,-0.043694,0.015657,4009.020020,35.626186,,,140.000000,,4.000000,
2019/7/6,,,,,,1.000000,,89.051666,90.058968,0.988815,0.000000,0.015562,4009.020020,35.626186,,,140.000000,,4.000000,-445.399994
2019/7/7,,,,,,1.000000,0.000000,88.603333,89.931381,0.985233,0.000000,0.015561,4009.020020,35.626186,,,140.000000,,4.000000,-445.399994
2019/7/8,,,,,,1.000000,0.000000,88.154999,89.803795,0.981640,0.022025,0.016005,3989.629883,34.716133,,,114.000000,,4.000000,-445.399994
2019/7/9,,,,,,1.000000,0.000000,87.706665,89.676208,0.978037,0.025015,0.016532,3994.489990,33.933384,,,171.000000,,4.000000,-445.399994
2019/7/10,,,,,,1.000000,0.000000,87.258331,89.548622,0.974424,-0.007503,0.016375,3990.270020,34.147285,,,116.000000,,4.000000,-445.399994
2019/7/11,,,,,,1.000000,0.000000,86.809998,89.421036,0.970801,-0.003904,0.014195,3981.780029,34.206406,,,110.000000,,4.000000,-445.399994
2019/7/12,,,,,,1.000000,-0.370000,86.757141,89.280693,0.971735,-0.000250,0.014179,3980.949951,34.207790,,,104.000000,,-1.000000,
2019/7/13,,,,,,1.000000,0.000000,86.704285,89.140343,0.972672,0.000000,0.013091,3980.949951,34.207790,,,104.000000,,-1.000000,216.699997
2019/7/14,,,,,,1.000000,0.000000,86.651428,88.997589,0.973638,0.000000,0.012982,3980.949951,34.207790,,,104.000000,,-1.000000,216.699997
2019/7/15,,,,,,1.000000,0.000000,86.598572,88.854828,0.974607,0.012930,0.013196,3972.360107,33.713169,,,117.000000,,-1.000000,216.699997
2019/7/16,,,,,,1.000000,0.000000,86.545715,88.712067,0.975580,-0.001235,0.013201,3991.879883,33.914577,,,136.000000,,-1.000000,216.699997
2019/7/17,,,,,,1.000000,0.000000,86.492859,88.569313,0.976556,-0.000330,0.013137,3994.600098,33.947872,,,138.000000,,-1.000000,216.699997
2019/7/18,,,,,,1.000000,0.000000,86.440002,88.426552,0.977534,-0.005774,0.012745,3992.159912,34.118965,,,133.000000,,-1.000000,216.699997
2019/7/19,,,,,,1.000000,-0.390000,86.384285,88.270348,0.978633,0.002738,0.012615,3982.649902,33.949863,,,89.000000,,-6.000000,-63.400002
2019/7/20,,,,,,1.000000,0.000000,86.328575,88.114136,0.979736,0.000000,0.012378,3982.649902,33.949863,,,89.000000,,-6.000000,-63.400002
2019/7/21,,,,,,1.000000,0.000000,86.272858,87.974136,0.980662,0.000000,0.012366,3982.649902,33.949863,,,89.000000,,-6.000000,-63.400002
2019/7/22,,,,,,1.000000,0.000000,86.217140,87.834137,0.981590,-0.004550,0.012387,3991.879883,34.177193,,,96.000000,,-6.000000,-63.400002
2019/7/23,,,,,,1.000000,0.000000,86.161430,87.694138,0.982522,-0.004904,0.012410,3993.199951,34.351707,,,82.000000,,-6.000000,-63.400002
2019/7/24,,,,,,1.000000,0.000000,86.105713,87.554138,0.983457,-0.001253,0.012407,3979.350098,34.277721,,,50.000000,,-6.000000,-63.400002
2019/7/25,,,,,,1.000000,0.000000,86.050003,87.414139,0.984395,0.000836,0.012389,3974.469971,34.209141,,,57.000000,,-6.000000,-63.400002
2019/7/26,,,,,,1.000000,0.310000,86.094284,87.284828,0.986360,0.004011,0.012403,3980.229980,34.124416,,,71.000000,,4.000000,47.900002
2019/7/27,,,,,,1.000000,0.000000,86.138573,87.155518,0.988332,0.000000,0.012402,3980.229980,34.124416,,,71.000000,,4.000000,47.900002
2019/7/28,,,,,,1.000000,0.000000,86.182854,87.047241,0.990070,0.000000,0.012398,3980.229980,34.124416,,,71.000000,,4.000000,47.900002
2019/7/29,,,,,,1.000000,0.000000,86.227142,86.938965,0.991812,-0.002830,0.012404,3974.310059,34.169003,,,85.000000,,4.000000,47.900002
2019/7/30,,,,,,1.000000,0.000000,86.271431,86.830688,0.993559,0.002420,0.012418,3961.830078,33.985012,,,44.000000,,4.000000,47.900002
2019/7/31,,,,,,1.000000,0.000000,86.315712,86.722412,0.995310,-0.000749,0.012194,3965.850098,34.043243,,,56.000000,,4.000000,47.900002
2019/8/1,,,,,,1.000000,0.000000,86.360001,86.614136,0.997066,-0.058740,0.015989,3968.120117,36.125431,,,42.000000,,4.000000,47.900002
2019/8/2,,,,,,1.000000,-2.300000,86.031425,86.426552,0.995428,-0.052138,0.018134,3949.729980,37.885788,,,12.000000,,-1.000000,13.700000
2019/8/3,,,,,,1.000000,0.000000,85.702858,86.238968,0.993783,0.000000,0.017699,3949.729980,37.885788,,,12.000000,,-1.000000,13.700000
2019/8/4,,,,,,1.000000,0.000000,85.374283,86.166336,0.990808,0.000000,0.016033,3949.729980,37.885788,,,12.000000,,-1.000000,13.700000
2019/8/5,,,,,,1.000000,0.000000,85.045715,86.074669,0.988046,-0.058648,0.019019,3932.929932,40.017162,,,-41.000000,,-1.000000,13.700000
2019/8/6,,,,,,1.000000,0.000000,84.717140,85.983002,0.985278,-0.025794,0.019391,3924.120117,40.960487,,,-62.000000,,-1.000000,13.700000
2019/8/7,,,,,,1.000000,0.000000,84.388573,85.891335,0.982504,-0.036965,0.019517,3916.500000,42.413769,,,-105.000000,,-1.000000,13.700000
2019/8/8,,,,,,1.000000,0.000000,84.059998,85.799667,0.979724,0.013958,0.018983,3913.459961,41.811974,,,-111.000000,,-1.000000,13.700000
2019/8/9,,,,,,1.000000,,84.059998,85.764824,0.980122,-0.016060,0.019046,3891.590088,42.246315,,,-100.000000,,-1.000000,65.400002
2019/8/10,,,,,,1.000000,,84.705002,85.803452,0.987198,0.000000,0.019087,3891.590088,42.246315,,,-100.000000,,-1.000000,65.400002
2019/8/11,,,,,,1.000000,0.000000,85.349998,85.854828,0.994120,0.000000,0.019091,3891.590088,42.246315,,,-100.000000,,-1.000000,65.400002
2019/8/12,,,,,,1.000000,0.000000,85.995003,85.906204,1.001034,0.001802,0.019119,3852.040039,41.753704,,,-145.000000,,-1.000000,65.400002
2019/8/13,,,,,,1.000000,0.000000,86.639999,85.957588,1.007939,-0.014917,0.019105,3866.850098,42.529911,,,-60.000000,,-1.000000,65.400002
2019/8/14,,,,,,1.000000,0.000000,87.285004,86.008965,1.014836,0.009773,0.018993,3880.370117,42.271751,,,-45.000000,,-1.000000,65.400002
2019/8/15,,,,,,1.000000,0.000000,87.930000,86.060349,1.021725,-0.015316,0.018986,3878.010010,42.888206,,,-52.000000,,-1.000000,65.400002
2019/8/16,,,,,,1.000000,0.200000,87.958572,86.118622,1.021365,0.002808,0.019043,3876.090088,42.750214,,,-70.000000,,5.000000,-54.599998
2019/8/17,,,,,,1.000000,0.000000,87.987144,86.176895,1.021006,0.000000,0.019103,3876.090088,42.750214,,,-70.000000,,5.000000,-54.599998
2019/8/18,,,,,,1.000000,0.000000,88.015717,86.248619,1.020488,0.000000,0.019054,3876.090088,42.750214,,,-70.000000,,5.000000,-54.599998
2019/8/19,,,,,,1.000000,0.000000,88.044289,86.320343,1.019971,-0.000108,0.019052,3875.250000,42.745663,,,-63.000000,,5.000000,-54.599998
2019/8/20,,,,,,1.000000,0.000000,88.072861,86.392067,1.019455,-0.003986,0.019004,3873.159912,42.890114,,,-67.000000,,5.000000,-54.599998
2019/8/21,,,,,,1.000000,0.000000,88.101425,86.463791,1.018940,-0.021955,0.019138,3855.389893,43.633972,,,-130.000000,,5.000000,-54.599998
2019/8/22,,,,,,1.000000,0.000000,88.129997,86.535515,1.018426,0.009178,0.019420,3853.219971,43.222443,,,-138.000000,,5.000000,-54.599998
2019/8/23,,,,,,1.000000,-0.180000,88.104286,86.601036,1.017358,0.007670,0.019607,3856.010010,42.931385,,,-135.000000,,4.000000,-246.899994
2019/8/24,,,,,,1.000000,0.000000,88.078575,86.666550,1.016293,0.000000,0.019594,3856.010010,42.931385,,,-135.000000,,4.000000,-246.899994
2019/8/25,,,,,,1.000000,0.000000,88.052856,86.721382,1.015353,0.000000,0.019519,3856.010010,42.931385,,,-135.000000,,4.000000,-246.899994
2019/8/26,,,,,,1.000000,0.000000,88.027145,86.776207,1.014416,0.001631,0.019546,3843.300049,42.725113,,,-136.000000,,4.000000,-246.899994
2019/8/27,,,,,,1.000000,0.000000,88.001427,86.831032,1.013479,-0.010205,0.019479,3808.659912,42.775364,,,-146.000000,,4.000000,-246.899994
2019/8/28,,,,,,1.000000,0.000000,87.975716,86.885864,1.012543,-0.003949,0.019468,3794.909912,42.789562,,,-104.000000,,4.000000,-246.899994
2019/8/29,,,,,,1.000000,0.000000,87.949997,86.940689,1.011609,-0.000220,0.019421,3797.449951,42.826744,,,-101.000000,,4.000000,-246.899994
2019/8/30,,,,,,1.000000,-0.470000,87.882858,86.979309,1.010388,0.001322,0.019455,3796.899902,42.765484,,,-52.000000,,-3.000000,307.600006
2019/8/31,,,,,,1.000000,0.000000,87.815712,87.017929,1.009168,0.000000,0.017092,3796.899902,42.765484,,,-52.000000,,-3.000000,307.600006
2019/9/1,,,,,,1.000000,0.000000,87.748573,87.135864,1.007032,0.000000,0.014856,3796.899902,42.765484,,,-52.000000,,-3.000000,307.600006
2019/9/2,,,,,,1.000000,0.000000,87.681427,87.253792,1.004901,-0.005060,0.014822,3809.500000,43.117191,,,-23.000000,,-3.000000,307.600006
2019/9/3,,,,,,1.000000,0.000000,87.614288,87.371727,1.002776,-0.012935,0.014844,3825.610107,43.849575,,,1.000000,,-3.000000,307.600006
2019/9/4,,,,,,1.000000,0.000000,87.547142,87.489655,1.000657,0.024530,0.012189,3836.540039,42.943150,,,-6.000000,,-3.000000,307.600006
2019/9/5,,,,,,1.000000,0.000000,87.480003,87.607590,0.998544,-0.011261,0.011529,3853.070068,43.603603,,,-35.000000,,-3.000000,307.600006
2019/9/6,,,,,,1.000000,1.370000,87.675713,87.772758,0.998894,-0.010725,0.009686,3851.679932,44.049961,,,-45.000000,,-1.000000,-162.000000
2019/9/7,,,,,,1.000000,0.000000,87.871429,87.937927,0.999244,0.000000,0.009228,3851.679932,44.049961,,,-45.000000,,-1.000000,-162.000000
2019/9/8,,,,,,1.000000,0.000000,88.067146,87.968330,1.001123,0.000000,0.008858,3851.679932,44.049961,,,-45.000000,,-1.000000,-162.000000
2019/9/9,,,,,,1.000000,0.000000,88.262856,87.999001,1.002998,0.028389,0.010427,3856.570068,42.914684,,,-93.000000,,-1.000000,-162.000000
2019/9/10,,,,,,1.000000,0.000000,88.458572,88.029663,1.004872,-0.004239,0.010445,3874.149902,43.284981,,,-145.000000,,-1.000000,-162.000000
2019/9/11,,,,,,1.000000,0.000000,88.654289,88.060333,1.006745,0.014189,0.010795,3868.350098,42.630974,,,-141.000000,,-1.000000,-162.000000
2019/9/12,,,,,,1.000000,0.000000,88.849998,88.091003,1.008616,0.029272,0.011736,3864.350098,41.405167,,,-141.000000,,-1.000000,-162.000000
2019/9/13,,,,,,1.000000,0.220000,88.881432,88.128998,1.008538,0.009410,0.011727,3863.449951,41.019161,,,-141.000000,,3.000000,81.300003
2019/9/14,,,,,,1.000000,0.000000,88.912857,88.167000,1.008460,0.000000,0.011320,3863.449951,41.019161,,,-141.000000,,3.000000,81.300003
2019/9/15,,,,,,1.000000,0.000000,88.944283,88.198334,1.008458,0.000000,0.011321,3863.449951,41.019161,,,-141.000000,,3.000000,81.300003
2019/9/16,,,,,,1.000000,0.000000,88.975716,88.229668,1.008456,-0.011809,0.011572,3874.860107,41.616982,,,-118.000000,,3.000000,81.300003
2019/9/17,,,,,,1.000000,0.000000,89.007141,88.261002,1.008454,-0.008700,0.011706,3872.439941,41.947868,,,-118.000000,,3.000000,81.300003
2019/9/18,,,,,,1.000000,0.000000,89.038574,88.292336,1.008452,-0.006556,0.011779,3864.909912,42.137947,,,-132.000000,,3.000000,81.300003
2019/9/19,,,,,,1.000000,0.000000,89.070000,88.323669,1.008450,-0.011602,0.011959,3855.290039,42.517231,,,-141.000000,,3.000000,81.300003
2019/9/20,,,,,,1.000000,-0.100000,89.055717,88.351669,1.007969,0.000431,0.011203,3828.479980,42.210766,,,-124.000000,,-5.000000,-126.800003
2019/9/21,,,,,,1.000000,0.000000,89.041428,88.379669,1.007488,0.000000,0.011096,3828.479980,42.210766,,,-124.000000,,-5.000000,-126.800003
2019/9/22,,,,,,1.000000,0.000000,89.027145,88.413666,1.006939,0.000000,0.011016,3828.479980,42.210766,,,-124.000000,,-5.000000,-126.800003
2019/9/23,,,,,,1.000000,0.000000,89.012856,88.447670,1.006390,0.005382,0.011054,3839.949951,42.112953,,,-124.000000,,-5.000000,-126.800003
2019/9/24,,,,,,1.000000,0.000000,88.998573,88.481667,1.005842,-0.005675,0.011112,3856.659912,42.527512,,,-119.000000,,-5.000000,-126.800003
2019/9/25,,,,,,1.000000,0.000000,88.984283,88.515663,1.005294,-0.006030,0.011170,3853.840088,42.748890,,,-126.000000,,-5.000000,-126.800003
2019/9/26,,,,,,1.000000,0.000000,88.970001,88.549667,1.004747,0.004442,0.011022,3849.469971,42.517147,,,-124.000000,,-5.000000,-126.800003
2019/9/27,,,,,,1.000000,,88.970001,88.570343,1.004512,0.001186,0.010989,3841.110107,42.377895,,,-129.000000,,7.000000,-38.099998
2019/9/28,,,,,,1.000000,,88.246666,88.455864,0.997635,0.000000,0.010988,3841.110107,42.377895,,,-129.000000,,7.000000,-38.099998
2019/9/29,,,,,,1.000000,0.000000,87.523331,88.357590,0.990558,0.000000,0.010988,3853.010010,42.506088,,,-119.000000,,7.000000,-38.099998
